index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
0, 2023/11/22 21:20:28.359, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:29.362, 24.43 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:30.367, 24.34 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:31.372, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:32.376, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:33.379, 24.43 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:34.383, 24.45 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:35.385, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:36.388, 24.34 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:37.393, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:38.396, 24.45 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:39.399, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:40.403, 24.34 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:41.406, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:42.409, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:43.413, 24.44 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:44.416, 24.34 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:45.420, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:46.423, 24.44 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:47.428, 24.25 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:48.432, 24.34 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:49.435, 24.44 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:50.440, 24.34 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 21:20:51.444, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
